vial_id,cruise,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,maturity,mid_latitude,mid_longitude,gis_station,bottom_depth,gear_temperature,start_date,sample_region,lme,DWT_WWT,Perc_DWT,WWT_DWT,year
2021-VA-92,202101,94,186,1,78.6,15.11,204,0.3191,0.155,0,60.65664,-176.79445,R-30,129,1.9,7192021,5,EBS,0.4857411469758696,48.574114697586964,2.0587096774193547,2021
2021-VA-93,202101,94,176,1,82.22,17.61,264,0.4036,0.201,1,60.33854,-175.38804,Q-28,111,2,7172021,5,EBS,0.49801783944499506,49.801783944499505,2.007960199004975,2021
2021-VA-94,202101,94,177,1,89.92,17,282,0.3921,0.2008,0,60.01147,-175.26673,P-28,117,2.3,7172021,5,EBS,0.5121142565672022,51.21142565672022,1.9526892430278884,2021
2021-VA-95,202101,94,176,1,81.11,15.3,200,0.3631,0.1609,0,60.33854,-175.38804,Q-28,111,2,7172021,5,EBS,0.44312861470669235,44.31286147066923,2.256681168427595,2021
2021-VA-96,202101,94,176,1,75.9,13.51,166,0.3262,0.1429,0,60.33854,-175.38804,Q-28,111,2,7172021,5,EBS,0.43807480073574495,43.807480073574496,2.2827151854443666,2021
2021-VA-97,202101,94,177,1,83.86,15.96,NA,0.3337,0.158,0,60.01147,-175.26673,P-28,117,2.3,7172021,5,EBS,0.47347917290979924,47.34791729097992,2.1120253164556964,2021
2021-VA-98,202101,94,189,1,93.11,16.4,280,0.3874,0.1112,0,61.34088,-175.72779,T-28,98,1.5,7202021,4,EBS,0.28704181724315947,28.704181724315948,3.483812949640288,2021
2021-VA-99,202101,94,186,1,91.37,17.9,308,0.3195,0.137,0,60.65664,-176.79445,R-30,129,1.9,7192021,5,EBS,0.4287949921752739,42.87949921752739,2.3321167883211675,2021
2021-VA-100,202101,94,189,1,81.47,14.71,198,0.3013,0.0957,0,61.34088,-175.72779,T-28,98,1.5,7202021,4,EBS,0.31762363093262524,31.762363093262525,3.1483803552769074,2021
2021-VA-101,202101,94,191,1,86.61,16.78,208,0.3379,0.1005,0,61.65579,-175.08604,U-27,85,0.3,7202021,4,EBS,0.2974252737496301,29.74252737496301,3.3621890547263678,2021
2021-VA-102,202101,94,189,1,92.31,17.6,276,0.3199,0.1036,0,61.34088,-175.72779,T-28,98,1.5,7202021,4,EBS,0.3238512035010941,32.38512035010941,3.087837837837838,2021
2021-VA-103,202101,94,191,1,90.77,18.45,302,0.3526,0.1085,1,61.65579,-175.08604,U-27,85,0.3,7202021,4,EBS,0.30771412365286444,30.771412365286444,3.2497695852534565,2021
2021-VA-104,202101,94,190,1,87.91,15.98,NA,0.3207,0.0838,0,61.3181,-175.00914,T-27,87,1.2,7202021,4,EBS,0.261303398815092,26.1303398815092,3.8269689737470167,2021
2021-VA-105,202101,94,187,1,91.25,17.83,NA,0.3431,0.1662,0,60.66565,-176.20071,R-29,119,1.9,7192021,5,EBS,0.48440687846109,48.440687846109,2.064380264741276,2021
2021-VA-106,202101,94,188,1,86.66,16.5,NA,0.3077,0.1511,0,60.97676,-176.26886,S-29,113,1.6,7192021,5,EBS,0.49106272343191426,49.10627234319143,2.036399735274652,2021
2021-VA-107,202101,94,187,1,81.06,15.14,216,0.449,0.2016,0,60.66565,-176.20071,R-29,119,1.9,7192021,5,EBS,0.4489977728285078,44.89977728285078,2.2271825396825395,2021
2021-VA-108,202101,94,176,1,85.87,18.34,294,0.3819,0.1929,1,60.33854,-175.38804,Q-28,111,2,7172021,5,EBS,0.5051060487038491,50.51060487038491,1.979782270606532,2021
2021-VA-109,202101,94,190,1,80.31,13.91,190,0.3291,0.0851,0,61.3181,-175.00914,T-27,87,1.2,7202021,4,EBS,0.2585840170161045,25.85840170161045,3.867215041128085,2021
2021-VA-110,202101,94,189,1,82.01,15.97,202,0.322,0.1045,0,61.34088,-175.72779,T-28,98,1.5,7202021,4,EBS,0.3245341614906832,32.45341614906832,3.0813397129186604,2021
2021-VA-111,202101,94,190,1,94.01,16.45,NA,0.3635,0.1059,0,61.3181,-175.00914,T-27,87,1.2,7202021,4,EBS,0.29133425034387894,29.133425034387894,3.432483474976393,2021
2021-VA-112,202101,94,189,1,93.18,18.11,298,0.301,0.1106,0,61.34088,-175.72779,T-28,98,1.5,7202021,4,EBS,0.3674418604651163,36.74418604651163,2.721518987341772,2021
2021-VA-113,202101,94,191,1,94.88,17.64,320,0.4638,0.134,0,61.65579,-175.08604,U-27,85,0.3,7202021,4,EBS,0.2889176369124623,28.89176369124623,3.461194029850746,2021
2021-VA-114,202101,94,177,1,94.06,17.01,NA,0.3198,0.1583,0,60.01147,-175.26673,P-28,117,2.3,7172021,5,EBS,0.49499687304565354,49.499687304565356,2.020214782059381,2021
2021-VA-115,202101,94,189,1,90.57,17.67,278,0.327,0.0954,0,61.34088,-175.72779,T-28,98,1.5,7202021,4,EBS,0.291743119266055,29.1743119266055,3.427672955974843,2021
2021-VA-116,202101,94,187,1,70.75,12.94,138,0.3835,0.167,0,60.66565,-176.20071,R-29,119,1.9,7192021,5,EBS,0.43546284224250326,43.54628422425033,2.2964071856287425,2021
2021-VA-117,202101,94,190,1,86.54,16.34,NA,0.3614,0.1054,0,61.3181,-175.00914,T-27,87,1.2,7202021,4,EBS,0.2916436081903708,29.16436081903708,3.4288425047438333,2021
2021-VA-118,202101,94,190,1,92.79,15.82,NA,0.3534,0.1145,0,61.3181,-175.00914,T-27,87,1.2,7202021,4,EBS,0.3239954725523486,32.399547255234864,3.0864628820960696,2021
2021-VA-119,202101,94,190,1,89.61,17.97,300,0.3643,0.0975,0,61.3181,-175.00914,T-27,87,1.2,7202021,4,EBS,0.26763656327202856,26.763656327202856,3.7364102564102564,2021
2021-VA-120,202101,94,176,1,92.31,13,290,0.3282,0.1395,0,60.33854,-175.38804,Q-28,111,2,7172021,5,EBS,0.42504570383912255,42.50457038391225,2.3526881720430106,2021
2021-VA-121,202101,94,192,1,88.64,15.22,256,0.3135,0.0745,0,61.66716,-174.47995,U-26,77,-0.2,7202021,4,EBS,0.2376395534290271,23.763955342902708,4.208053691275168,2021
2021-VA-122,202101,94,193,2,51.91,0,52,0.3085,0.0999,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.3238249594813614,32.38249594813614,3.088088088088088,2021
2021-VA-123,202101,94,193,2,56.09,0,58,0.345,0.1158,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.33565217391304353,33.56521739130435,2.9792746113989637,2021
2021-VA-124,202101,94,193,2,53.58,0,48,0.3188,0.1041,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.3265370138017566,32.65370138017566,3.062439961575408,2021
2021-VA-125,202101,94,193,2,52.48,0,48,0.3101,0.1183,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.381489841986456,38.1489841986456,2.621301775147929,2021
2021-VA-126,202101,94,193,2,49.59,0,44,0.3548,0.109,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.30721533258173617,30.721533258173615,3.255045871559633,2021
2021-VA-127,202101,94,193,2,51.43,0,48,0.3226,0.1363,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.42250464972101676,42.250464972101675,2.366837857666911,2021
2021-VA-128,202101,94,193,2,49.26,0,44,0.332,0.0959,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.288855421686747,28.8855421686747,3.461939520333681,2021
2021-VA-129,202101,94,192,1,88.35,15.62,234,0.3495,0.087,0,61.66716,-174.47995,U-26,77,-0.2,7202021,4,EBS,0.24892703862660945,24.892703862660944,4.017241379310345,2021
2021-VA-130,202101,94,193,2,46.84,0,36,0.3208,0.095,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.2961346633416459,29.61346633416459,3.3768421052631576,2021
2021-VA-131,202101,94,191,1,91.95,17.73,274,0.2023,0.0597,0,61.65579,-175.08604,U-27,85,0.3,7202021,4,EBS,0.29510627780523974,29.510627780523972,3.388609715242881,2021
2021-VA-132,202101,94,191,1,92.47,16.56,248,0.3189,0.081,0,61.65579,-175.08604,U-27,85,0.3,7202021,4,EBS,0.2539981185324553,25.39981185324553,3.937037037037037,2021
2021-VA-133,202101,94,193,2,51.79,0,44,0.3207,0.1258,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.39226691612098535,39.226691612098534,2.5492845786963434,2021
2021-VA-134,202101,94,193,2,55.44,0,62,0.3405,0.1275,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.3744493392070484,37.44493392070484,2.670588235294118,2021
2021-VA-135,202101,94,192,1,92.23,16.69,NA,0.3432,0.0977,0,61.66716,-174.47995,U-26,77,-0.2,7202021,4,EBS,0.28467365967365965,28.467365967365964,3.5127942681678612,2021
2021-VA-136,202101,94,193,2,46.17,0,36,0.3048,0.1238,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.40616797900262464,40.61679790026246,2.4620355411954766,2021
2021-VA-137,202101,94,192,1,90.81,16.75,NA,0.3079,0.0937,0,61.66716,-174.47995,U-26,77,-0.2,7202021,4,EBS,0.3043195842806106,30.431958428061062,3.286019210245464,2021
2021-VA-138,202101,94,193,2,55.61,0,56,0.3342,0.1064,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.31837223219628963,31.837223219628964,3.1409774436090228,2021
2021-VA-139,202101,94,191,1,90.34,17.14,288,0.3762,0.1134,0,61.65579,-175.08604,U-27,85,0.3,7202021,4,EBS,0.3014354066985646,30.14354066985646,3.317460317460317,2021
2021-VA-140,202101,94,192,1,82.23,12.79,194,0.3357,0.0893,0,61.66716,-174.47995,U-26,77,-0.2,7202021,4,EBS,0.2660113196306226,26.601131963062258,3.759238521836506,2021
2021-VA-141,202101,94,194,2,47.3,0,38,0.3083,0.1127,0,61.98327,-173.75066,V-25,63,-0.3,7212021,4,EBS,0.3655530327602984,36.55530327602984,2.7355811889973385,2021
2021-VA-142,202101,94,195,2,44.36,0,30,0.3082,0.1041,0,61.67059,-173.66495,U-25,69,0.3,7212021,4,EBS,0.3377676833225179,33.77676833225179,2.960614793467819,2021
2021-VA-143,202102,94,1,1,52.4,9.51,NA,0.308,0.0993,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.3224025974025974,32.24025974025974,3.1017119838872103,2021
2021-VA-144,202101,94,195,2,46.55,0,34,0.1933,0.036,0,61.67059,-173.66495,U-25,69,0.3,7212021,4,EBS,0.18623900672529745,18.623900672529743,5.3694444444444445,2021
2021-VA-145,202102,94,1,2,46.21,0,32,0.1305,0.053900000000000003,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.41302681992337165,41.30268199233716,2.4211502782931356,2021
2021-VA-146,202102,94,1,2,47.69,0,34,0.3198,0.1136,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.3552220137585992,35.52220137585992,2.815140845070422,2021
2021-VA-147,202102,94,1,2,43.21,0,28,0.3198,0.1089,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.3405253283302064,34.052532833020635,2.9366391184573,2021
2021-VA-148,202102,94,1,1,62.4,11.21,90,0.3186,0.1135,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.35624607658505963,35.624607658505965,2.8070484581497794,2021
2021-VA-149,202102,94,1,1,55.49,10.01,NA,0.3116,0.0929,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.29813863928112966,29.813863928112966,3.3541442411194833,2021
2021-VA-150,202102,94,1,2,43.45,0,28,0.3031,0.1171,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.3863411415374464,38.63411415374464,2.588385994876174,2021
2021-VA-151,202102,94,1,1,56.11,10,NA,0.3432,0.0778,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.22668997668997667,22.66899766899767,4.411311053984576,2021
2021-VA-152,202101,94,193,2,53.19,0,50,0.305,0.1231,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.4036065573770492,40.36065573770492,2.47766043866775,2021
2021-VA-153,202102,94,1,1,52.21,8.61,54,0.3488,0.1349,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.3867545871559633,38.67545871559633,2.585618977020015,2021
2021-VA-154,202101,94,193,2,52.27,0,44,0.3225,0.1114,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.3454263565891473,34.542635658914726,2.8949730700179535,2021
2021-VA-155,202102,94,1,1,51.24,8.71,NA,0.2786,0.0767,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.2753050969131371,27.53050969131371,3.6323337679269883,2021
2021-VA-156,202102,94,1,2,52.05,0,NA,0.3315,0.116,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.34992458521870284,34.99245852187028,2.8577586206896552,2021
2021-VA-157,202101,94,193,2,52.52,0,52,0.1773,0.0814,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.4591088550479413,45.91088550479413,2.178132678132678,2021
2021-VA-158,202101,94,193,2,52.93,0,50,0.3456,0.1579,0,62.01599,-174.49611,V-26,73,-0.6,7212021,4,EBS,0.45688657407407407,45.688657407407405,2.188727042431919,2021
2021-VA-159,202101,94,194,2,46.89,0,32,0.3457,0.1144,0,61.98327,-173.75066,V-25,63,-0.3,7212021,4,EBS,0.33092276540352905,33.092276540352906,3.0218531468531467,2021
2021-VA-160,202101,94,194,2,47.07,0,NA,0.3461,0.105,0,61.98327,-173.75066,V-25,63,-0.3,7212021,4,EBS,0.30338052585957814,30.338052585957815,3.2961904761904766,2021
2021-VA-161,202102,94,1,2,41.99,0,34,0.3036,0.1044,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.34387351778656133,34.38735177865613,2.908045977011494,2021
2021-VA-162,202102,94,1,2,43.14,0,32,0.313,0.1301,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.4156549520766773,41.56549520766773,2.4058416602613377,2021
2021-VA-163,202102,94,1,2,44.07,0,26,0.1579,0.0604,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.3825205826472451,38.25205826472451,2.614238410596027,2021
2021-VA-164,202102,94,1,2,44.04,0,26,0.3192,0.099,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.3101503759398497,31.015037593984967,3.224242424242424,2021
2021-VA-165,202102,94,1,2,44.05,0,28,0.1736,0.0611,0,61.67323,-173.07778,U-24,66,1.1,7222021,7,NBS,0.3519585253456221,35.19585253456221,2.841243862520458,2021
2021-VA-166,202102,94,6,2,56.45,0,60,0.3109,0.1005,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.3232550659376005,32.32550659376005,3.0935323383084574,2021
2021-VA-167,202102,94,6,1,77.04,16.63,NA,0.3114,0.0862,1,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.27681438664097624,27.681438664097623,3.6125290023201857,2021
2021-VA-168,202102,94,6,2,54.11,0,56,0.3387,0.1012,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.2987894892235016,29.878948922350162,3.3468379446640317,2021
2021-VA-169,202102,94,6,1,78.37,14.81,NA,0.3114,0.0792,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.254335260115607,25.433526011560698,3.9318181818181817,2021
2021-VA-170,202102,94,6,1,73.21,12.93,124,0.322,0.0866,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.268944099378882,26.8944099378882,3.7182448036951503,2021
2021-VA-171,202102,94,6,1,87.59,16.7,242,0.3129,0.1004,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.32086928731224035,32.086928731224035,3.116533864541833,2021
2021-VA-172,202102,94,6,2,60.03,0,70,0.3041,0.0863,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.2837882275567248,28.378822755672477,3.523754345307068,2021
2021-VA-173,202102,94,6,1,78.76,15.21,180,0.3161,0.0912,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.2885162923125593,28.85162923125593,3.4660087719298245,2021
2021-VA-174,202102,94,6,1,76.33,14.43,152,0.3347,0.0943,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.2817448461308634,28.174484613086342,3.5493107104984096,2021
2021-VA-175,202102,94,6,1,70.87,13.44,NA,0.3158,0.0698,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.22102596580113995,22.102596580113996,4.524355300859599,2021
2021-VA-176,202102,94,5,2,54.31,0,52,0.3005,0.0975,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.32445923460898507,32.445923460898506,3.0820512820512818,2021
2021-VA-177,202102,94,5,1,52.44,8.09,50,0.3579,0.0832,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.23246716960044705,23.246716960044704,4.3016826923076925,2021
2021-VA-178,202102,94,6,1,75.18,14.37,NA,0.485,0.1365,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.2814432989690722,28.144329896907223,3.553113553113553,2021
2021-VA-179,202102,94,5,1,55.68,9.21,NA,0.3315,0.1074,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.32398190045248865,32.39819004524887,3.08659217877095,2021
2021-VA-180,202102,94,5,1,51.87,8.85,NA,0.3044,0.0786,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.25821287779237845,25.821287779237846,3.872773536895674,2021
2021-VA-181,202102,94,5,2,55.21,0,52,0.3137,0.1045,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.3331208160663054,33.31208160663054,3.001913875598086,2021
2021-VA-182,202102,94,5,1,52.65,8.9,54,0.3116,0.0869,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.2788831835686778,27.88831835686778,3.585730724971231,2021
2021-VA-183,202102,94,5,2,52.47,0,48,0.3179,0.0848,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.2667505504875747,26.675055048757468,3.748820754716981,2021
2021-VA-184,202102,94,5,2,55.83,0,56,0.3203,0.1202,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.37527318139244464,37.527318139244464,2.6647254575707153,2021
2021-VA-185,202102,94,5,2,50.23,0,42,0.2977,0.0953,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.32012092710782664,32.01209271078266,3.1238195173137466,2021
2021-VA-186,202102,94,23,2,43.71,0,28,0.1625,0.0488,0,62.86545,-168.82581,Y-18,40,-0.2,7272021,8,NBS,0.30030769230769233,30.030769230769234,3.3299180327868854,2021
2021-VA-187,202102,94,6,2,58.3,0,66,0.2992,0.0975,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.32586898395721925,32.586898395721924,3.068717948717949,2021
2021-VA-188,202102,94,5,1,57.64,9.7,NA,0.3308,0.0875,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.26451027811366384,26.451027811366384,3.7805714285714287,2021
2021-VA-189,202102,94,5,2,50.35,0,42,0.3097,0.09,0,61.66059,-171.53327,U-22,54,0.6,7232021,7,NBS,0.29060381013884407,29.060381013884406,3.441111111111111,2021
2021-VA-190,202102,94,6,1,83.74,16.19,228,0.3139,0.0858,0,61.66467,-172.29238,U-23,61,0.5,7232021,7,NBS,0.2733354571519592,27.33354571519592,3.6585081585081585,2021
2021-VA-191,202102,94,27,2,49.56,0,36,0.2374,0.0807,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.33993260320134794,33.993260320134794,2.9417596034696407,2021
2021-VA-192,202102,94,25,1,53.69,8.96,NA,0.3069,0.1045,0,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.34050179211469533,34.05017921146953,2.936842105263158,2021
2021-VA-193,202102,94,25,1,51.75,8.78,NA,0.3216,0.1021,0,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.31747512437810943,31.747512437810943,3.149853085210578,2021
2021-VA-194,202102,94,27,2,43.01,0,24,0.1633,0.0486,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.2976117575015309,29.76117575015309,3.3600823045267494,2021
2021-VA-195,202102,94,27,1,57.54,10.62,72,0.3436,0.1351,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.39318975552968566,39.31897555296857,2.543301258327165,2021
2021-VA-196,202102,94,27,2,42.71,0,NA,0.132,0.0348,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.2636363636363636,26.36363636363636,3.7931034482758625,2021
2021-VA-197,202102,94,27,2,49.08,0,36,0.3037,0.0665,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.2189660849522555,21.89660849522555,4.566917293233083,2021
2021-VA-198,202102,94,24,1,45.89,9.41,38,0.2848,0.0522,1,62.99652,-168.20091,Y-01,40,0.8,7272021,8,NBS,0.1832865168539326,18.32865168539326,5.4559386973180075,2021
2021-VA-199,202102,94,29,2,42.74,0,24,0.3108,0.0784,0,64.0101,-168.3144,BB-01,37,0.7,7292021,9,NBS,0.25225225225225223,25.225225225225223,3.964285714285715,2021
2021-VA-200,202102,94,25,2,54.78,0,50,0.3219,0.0972,0,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.3019571295433364,30.195712954333644,3.3117283950617287,2021
2021-VA-201,202102,94,24,2,42.89,0,NA,0.3274,0.0743,0,62.99652,-168.20091,Y-01,40,0.8,7272021,8,NBS,0.22693952351863164,22.693952351863164,4.406460296096904,2021
2021-VA-202,202102,94,27,2,50.43,0,42,0.3185,0.1057,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.33186813186813185,33.18681318681318,3.013245033112583,2021
2021-VA-203,202102,94,25,2,55.97,0,54,0.3025,0.109,0,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.3603305785123967,36.03305785123967,2.7752293577981653,2021
2021-VA-204,202102,94,27,2,47.69,0,34,0.1961,0.0596,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.3039265680775115,30.392656807751152,3.2902684563758386,2021
2021-VA-205,202102,94,25,1,52.26,8.86,52,0.2769,0.0782,0,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.2824124232574937,28.241242325749372,3.5409207161125313,2021
2021-VA-206,202102,94,27,2,42.05,0,26,0.3057,0.0851,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.2783774942754334,27.83774942754334,3.5922444183313753,2021
2021-VA-207,202102,94,25,1,55.14,10.81,70,0.3219,0.098,1,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.30444237340789065,30.444237340789066,3.2846938775510206,2021
2021-VA-208,202102,94,23,2,42.8,0,26,0.3027,0.0417,0,62.86545,-168.82581,Y-18,40,-0.2,7272021,8,NBS,0.1377601585728444,13.77601585728444,7.258992805755396,2021
2021-VA-209,202102,94,27,2,52.2,0,44,0.3038,0.1046,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.3443054641211323,34.43054641211323,2.904397705544933,2021
2021-VA-210,202102,94,25,2,46.9,0,34,0.2874,0.0925,0,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.32185107863604734,32.185107863604735,3.107027027027027,2021
2021-VA-211,202102,94,25,2,51.49,0,44,0.3162,0.0936,0,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.29601518026565465,29.601518026565465,3.3782051282051277,2021
2021-VA-212,202102,94,24,2,43.04,0,28,0.1762,0.0424,0,62.99652,-168.20091,Y-01,40,0.8,7272021,8,NBS,0.24063564131668558,24.063564131668556,4.15566037735849,2021
2021-VA-213,202102,94,25,2,55.21,0,56,0.3398,0.112,0,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.329605650382578,32.9605650382578,3.033928571428571,2021
2021-VA-214,202102,94,29,2,42.12,0,22,0.2373,0.0643,0,64.0101,-168.3144,BB-01,37,0.7,7292021,9,NBS,0.27096502317741256,27.096502317741255,3.690513219284604,2021
2021-VA-215,202102,94,25,2,43.97,0,28,0.1942,0.0525,0,63.68096,-168.96346,AA-18,36,1.5,7282021,8,NBS,0.27033985581874354,27.033985581874354,3.6990476190476196,2021
2021-VA-216,202102,94,27,2,55.59,0,54,0.2946,0.115,0,63.98062,-169.77538,BB-19,35,2.7,7282021,9,NBS,0.3903598099117448,39.035980991174476,2.5617391304347823,2021
2021-VA-217,202102,94,24,2,41.63,0,NA,0.3034,0.0554,0,62.99652,-168.20091,Y-01,40,0.8,7272021,8,NBS,0.18259723137771916,18.259723137771918,5.476534296028881,2021
2021-VA-218,202102,94,24,2,43.57,0,30,0.3138,0.0653,0,62.99652,-168.20091,Y-01,40,0.8,7272021,8,NBS,0.20809432759719565,20.809432759719567,4.80551301684533,2021
2021-VA-219,202102,94,24,2,43.68,0,26,0.1234,0.0272,0,62.99652,-168.20091,Y-01,40,0.8,7272021,8,NBS,0.22042139384116693,22.042139384116695,4.536764705882353,2021
2021-VA-220,202102,94,23,1,51.04,8.41,NA,0.3005,0.1095,0,62.86545,-168.82581,Y-18,40,-0.2,7272021,8,NBS,0.3643926788685524,36.43926788685524,2.7442922374429224,2021
2021-VA-222,202102,94,30,2,43.59,0,30,0.3279,0.0954,0,63.68902,-168.26882,AA-01,33,0.9,7292021,8,NBS,0.2909423604757548,29.094236047575478,3.437106918238994,2021
2021-VA-225,202102,94,29,2,45.26,0,30,0.233,0.0673,0,64.0101,-168.3144,BB-01,37,0.7,7292021,9,NBS,0.28884120171673816,28.884120171673818,3.462109955423477,2021
2021-VA-226,202102,94,31,1,53.5,8.72,52,0.3115,0.0947,0,63.37205,-168.28373,ZZ-01,29,0.4,7292021,8,NBS,0.3040128410914928,30.40128410914928,3.2893347412882785,2021
2021-VA-228,202102,94,31,1,50.44,8,42,0.3222,0.1131,0,63.37205,-168.28373,ZZ-01,29,0.4,7292021,8,NBS,0.35102420856610805,35.102420856610806,2.848806366047745,2021
2021-VA-231,202102,94,34,1,47.86,7.88,38,0.3128,0.0881,0,64.029,-167.56952,BB-02,35,3.5,7302021,9,NBS,0.2816496163682864,28.16496163682864,3.550510783200908,2021
